"Coordenada,N,24,15","Coordena_1,N,24,15","Local/Rodo,C,254","Estaca,C,254","Profundida,C,254","OT (%),N,255,2","DEN (g/cm3,N,255,5","ISC/CBR (%,N,255,2","EXP (%),N,255,2","LL (%),N,255,2","IP (%),N,255,2","50.8 ( #2"",N,255,2","25.4 (#1""),N,255,2","9.5 (#3/8"",N,255,2","4.76 (#4),N,255,2","2 (#10),N,255,2","0.42 (#40),N,255,2","0.074 (#20,N,255,2","AASHTO/TRB,C,254",MR modelado,"Embrapa_Ar,N,21,5","Embrapa_Si,N,21,5","Embrapa_bu,N,21,5","Embrapa__1,N,21,5","Simbolos,C,254","COMP1,C,254","COMP2,C,254","COMP3,C,254","LEG_DESC,C,254","Area_km2,N,33,31","ORDEM1,C,254","SUBORDEM1,C,254","GDEGRUPO1,C,254","ORDEM2,C,254","SUBORDEM2,C,254","GDEGRUPO2,C,254","ORDEM3,C,254","SUBORDEM3,C,254","GDEGRUPO3,C,254","LEG_SINOT,C,254","CLASSE_DOM,C,254","terrain_su,N,21,5","TRI_sirgas,N,21,5","TWI,N,21,5","valley_dep,N,21,5","NVDI,N,21,5","MRVBF_reco,N,21,5","MRRTF_reco,N,21,5","Diurnal An,N,21,5","Direct_Ins,N,21,5",,,,,,,,,,,,,,,,
"426897,9870","9617291,2420",BR-402/CE,1140,0 - 100,"8,00","1,82500","9,00","0,00","0,00","0,00","100,00","100,00","86,00","77,00","67,00","45,00","17,00",A - 4,"238,81050","686,00000","223,00000","1,40000","309,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"50,12147","5,83095","13,30995","396,39008","0,17983","4,80120","0,46569","0,00587","6,17309",,,,,,,,,,,,,,,,
"426986,6710","9617245,0340",BR-402/CE,1145,0 - 100,"8,00","1,82500","9,00","0,00","0,00","0,00","100,00","100,00","86,00","77,00","67,00","45,00","17,00",A - 4,"238,81050","669,00000","211,00000","1,41000","312,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"50,13486","4,69042","14,75691","396,50134","0,17983","4,80789","0,36350","0,00000","6,14158",,,,,,,,,,,,,,,,
"427075,3410","9617198,8010",BR-402/CE,1150,0 - 100,"8,00","1,82500","9,00","0,00","0,00","0,00","100,00","100,00","86,00","77,40","67,00","45,00","17,00",A - 2 - 4,"236,27680","525,00000","214,00000","1,40000","300,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"50,33509","2,82843","14,01727","397,95886","0,17983","4,81139","0,01957","0,01503","6,18868",,,,,,,,,,,,,,,,
"427164,0910","9617152,7200",BR-402/CE,1155,0 - 100,"8,00","1,82500","9,00","0,00","0,00","0,00","100,00","100,00","86,00","77,90","67,00","45,00","17,00",A - 2 - 4,"233,15950","590,00000","215,00000","1,40000","306,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"50,44199","4,12311","15,54639","397,34222","0,17914","4,81713","0,51434","-0,00293","6,12498",,,,,,,,,,,,,,,,
"427252,7860","9617106,5340",BR-402/CE,1160,0 - 100,"8,00","1,82600","9,00","0,00","0,00","0,00","100,00","100,00","86,00","78,00","67,00","45,00","17,00",A - 2 - 4,"230,98720","832,00000","210,00000","1,41000","312,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"50,59394","4,58258","14,68899","396,27338","0,17914","4,81972","1,90402","-0,00293","6,12618",,,,,,,,,,,,,,,,
"427341,3240","9617060,0480",BR-402/CE,1165,0 - 100,"8,00","1,82600","9,00","0,00","0,00","0,00","100,00","100,00","86,00","78,00","67,00","45,00","17,00",A - 2 - 4,"230,98720","658,00000","205,00000","1,40000","303,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"50,68129","3,16228","14,03472","395,87354","0,21958","4,82385","1,97781","0,00207","6,14197",,,,,,,,,,,,,,,,
"427429,9510","9617013,7330",BR-402/CE,1170,0 - 100,"8,00","1,82600","9,00","0,00","0,00","0,00","100,00","100,00","86,00","78,00","67,00","46,00","17,00",A - 2 - 4,"240,65580","736,00000","222,00000","1,40000","326,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"50,65761","5,83095","14,45337","395,80609","0,21958","4,82237","1,74788","0,00501","6,15891",,,,,,,,,,,,,,,,
"427518,6720","9616967,5980",BR-402/CE,1175,0 - 100,"8,00","1,82600","9,00","0,00","0,00","0,00","100,00","100,00","86,00","78,00","67,00","46,00","17,00",A - 2 - 4,"240,65580","736,00000","222,00000","1,40000","326,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"50,65127","5,09902","13,22357","396,87286","0,26265","4,82280","0,39400","0,00587","6,17367",,,,,,,,,,,,,,,,
"427608,0890","9616922,9050",BR-402/CE,1180,0 - 100,"8,00","1,82600","9,00","0,00","0,00","0,00","100,00","100,00","86,00","78,00","67,00","46,00","17,00",A - 2 - 4,"240,65580","826,00000","215,00000","1,40000","291,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"50,40262","6,32456","14,80670","400,36237","0,26265","4,82741","0,02014","0,01588","6,20365",,,,,,,,,,,,,,,,
"427701,4670","9616887,2480",BR-402/CE,1185,0 - 100,"8,00","1,82600","9,00","0,00","0,00","0,00","100,00","100,00","86,00","78,00","67,00","46,00","17,00",A - 2 - 4,"240,65580","523,00000","218,00000","1,41000","304,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"50,26940","4,69042","13,74460","401,42377","0,26265","4,83061","0,03718","0,00794","6,17245",,,,,,,,,,,,,,,,
"427796,8330","9616857,1600",BR-402/CE,1190,0 - 100,"8,00","1,82600","9,00","0,00","0,00","0,00","100,00","100,00","86,00","78,00","67,00","46,00","17,00",A - 2 - 4,"240,65580","533,00000","222,00000","1,41000","306,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"50,08813","2,82843","13,99522","401,20496","0,26265","4,82578","0,57781","0,00708","6,15658",,,,,,,,,,,,,,,,
"408448,7210","9627699,0180",BR-402/CE,45,610 - 710,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","87,00","78,00","68,00","46,00","17,00",A - 2 - 4,"221,38040","695,00000","209,00000","1,40000","330,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"47,04003","7,28011","13,80198","348,39172","0,18986","5,92399","0,03047","-0,02418","6,05567",,,,,,,,,,,,,,,,
"552999,8130","9584859,6670",BR-116/CE,11,00-90,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","87,00","79,00","68,00","47,00","17,00",A - 4,"224,62240","762,00000","200,00000","1,39000","244,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"49,83572","10,00000","12,62862","323,28925","0,14052","5,22905","5,21874","0,03625","6,23370",,,,,,,,,,,,,,,,
"553458,3720","9584061,9110",BR-116/CE,60,00-90,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","87,00","79,00","68,00","47,00","17,00",A - 2 - 4,"224,62240","980,00000","169,00000","1,37000","331,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"49,79906","12,36932","12,15308","314,25763","0,26699","4,14679","4,71459","-0,04657","6,04191",,,,,,,,,,,,,,,,
"554098,2950","9581809,7470",BR-116/CE,179,00-50,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","87,60","79,00","68,00","47,00","17,00",A - 2 - 4,"214,45690","927,00000","217,00000","1,31000","306,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"51,17219","2,64575","13,69291","325,30286","0,12456","5,44218","4,37341","-0,00415","6,14261",,,,,,,,,,,,,,,,
"553566,8680","9583513,0850",BR-116/CE,88,00-40,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","87,00","79,00","68,00","47,00","17,00",A - 2 - 4,"224,62240","969,00000","179,00000","1,35000","305,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"50,54399","11,91638","13,36849","311,43311","0,14944","5,35539","5,24065","0,02504","6,22533",,,,,,,,,,,,,,,,
"554448,4390","9581068,5590",BR-116/CE,220,00-40,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","88,00","79,00","68,00","47,00","17,00",A - 2 - 4,"207,93810","861,00000","221,00000","1,29000","316,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"49,88761","11,44552","12,93622","323,31860","0,17388","5,38595","3,86190","-0,02173","6,04326",,,,,,,,,,,,,,,,
"553285,7680","9584641,1790",BR-116/CE,29,00-30,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","87,00","79,00","68,00","47,00","17,00",A - 2 - 4,"224,62240","731,00000","188,00000","1,38000","276,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"49,57053","12,76715","13,44521","322,58783","0,13902","3,58531","4,58250","0,07436","6,31529",,,,,,,,,,,,,,,,
"553412,4180","9584338,0710",BR-116/CE,46,00-30,"8,10","1,83000","9,00","0,00","0,00","0,00","97,00","100,00","87,00","79,00","68,00","47,00","17,00",A - 4,"224,62240","675,00000","174,00000","1,38000","287,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"49,67467","10,39230","12,59764","321,35931","0,18568","5,65847","5,33560","-0,02832","6,07677",,,,,,,,,,,,,,,,
"554787,9860","9580345,3650",BR-116/CE,260,00-30,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","88,00","79,00","68,00","47,00","17,00",A - 2 - 4,"207,93810","968,00000","192,00000","1,33000","300,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"49,56077","9,43398","12,73558","320,57672","0,33442","5,31085","3,76110","0,03864","6,19992",,,,,,,,,,,,,,,,
"555374,3340","9579075,7150",BR-116/CE,330,00-150,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","88,00","79,00","68,00","47,00","17,00",A - 7 - 6,"207,93810","1000,00000","161,00000","1,34000","332,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"51,21383","9,16515","13,01827","304,26984","0,14355","5,35868","4,34150","-0,01417","6,11898",,,,,,,,,,,,,,,,
"555446,2290","9578889,7100",BR-116/CE,340,00-150,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","88,00","79,00","68,00","47,00","17,00",A - 4,"207,93810","650,00000","135,00000","1,37000","298,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"51,74961","6,55744","14,02265","305,20715","0,14355","5,37692","4,75414","0,02418","6,21235",,,,,,,,,,,,,,,,
"553844,2200","9582512,1110",BR-116/CE,140,00-110,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","87,60","79,00","68,00","47,00","17,00",A - 2 - 4,"214,45690","957,00000","198,00000","1,32000","304,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"51,87511","6,55744","14,40469","322,14966","0,30461","5,33517","4,33450","0,00830","6,14244",,,,,,,,,,,,,,,,
"554615,3210","9580705,3420",BR-116/CE,240,00-100,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","88,00","79,00","68,00","47,00","17,00",A - 2 - 4,"207,93810","767,00000","192,00000","1,31000","311,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"49,96302","6,92820","13,06813","322,31738","0,28283","5,42192","4,52313","-0,00966","6,07766",,,,,,,,,,,,,,,,
"430775,6150","9615262,2110",BR-402/CE,1360,0 - 340,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","87,00","78,00","67,00","46,00","17,00",A - 4,"222,78390","685,00000","200,00000","1,40000","297,00000",PVAe6,Argissolos Vermelho-Amarelos Eutroficos,Neossolos Litolicos Eutroficos,,PVAe6 - Argissolos Vermelho-Amarelos Eutroficos + Neossolos Litolicos Eutroficos,"2967,2341808200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,NEOSSOLOS,LITOLICOS,Eutroficos,,,,PVAe - Argissolos Vermelho-Amarelos Eutroficos,PVAe,"48,57113","5,47723","13,26788","400,72162","0,20969","3,85056","0,64001","-0,02711","6,06380",,,,,,,,,,,,,,,,
"431129,8100","9615076,3530",BR-402/CE,1380,0 - 240,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","87,00","78,00","67,00","46,00","17,00",A - 2 - 4,"222,78390","727,00000","197,00000","1,40000","308,00000",PVAe6,Argissolos Vermelho-Amarelos Eutroficos,Neossolos Litolicos Eutroficos,,PVAe6 - Argissolos Vermelho-Amarelos Eutroficos + Neossolos Litolicos Eutroficos,"2967,2341808200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,NEOSSOLOS,LITOLICOS,Eutroficos,,,,PVAe - Argissolos Vermelho-Amarelos Eutroficos,PVAe,"47,54043","8,30662","17,85816","402,70428","0,20444","3,81500","0,13225","0,00122","6,12877",,,,,,,,,,,,,,,,
"431483,9850","9614890,4670",BR-402/CE,1400,0 - 150,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","87,00","78,00","67,50","46,00","17,00",A - 4,"222,09740","601,00000","186,00000","1,39000","337,00000",PVAe6,Argissolos Vermelho-Amarelos Eutroficos,Neossolos Litolicos Eutroficos,,PVAe6 - Argissolos Vermelho-Amarelos Eutroficos + Neossolos Litolicos Eutroficos,"2967,2341808200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,NEOSSOLOS,LITOLICOS,Eutroficos,,,,PVAe - Argissolos Vermelho-Amarelos Eutroficos,PVAe,"46,70586","6,70820","12,69785","396,34454","0,22560","3,76925","2,33643","-0,00966","6,08119",,,,,,,,,,,,,,,,
"408742,7180","9627639,3720",BR-402/CE,60,0 - 150,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","87,00","78,00","68,00","46,00","17,00",A - 2 - 4,"221,38040","881,00000","223,00000","1,40000","337,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"47,73150","6,55744","14,41447","350,41174","0,27069","5,92623","0,08556","-0,00293","6,10541",,,,,,,,,,,,,,,,
"434616,4910","9613350,4710",BR-402/CE,1575,0 - 150,"8,10","1,83000","9,00","0,00","0,00","0,00","100,00","100,00","87,00","78,00","68,00","46,00","17,00",A - 4,"221,38040","997,00000","195,00000","1,39000","285,00000",PVAe6,Argissolos Vermelho-Amarelos Eutroficos,Neossolos Litolicos Eutroficos,,PVAe6 - Argissolos Vermelho-Amarelos Eutroficos + Neossolos Litolicos Eutroficos,"2967,2341808200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Eutroficos,NEOSSOLOS,LITOLICOS,Eutroficos,,,,PVAe - Argissolos Vermelho-Amarelos Eutroficos,PVAe,"40,18596","5,47723","13,83227","414,63171","0,19864","2,90305","0,72043","-0,00379","6,12192",,,,,,,,,,,,,,,,
"427892,4040","9616827,7310",BR-402/CE,1195,0 - 100,"8,10","1,82600","9,00","0,00","0,00","0,00","100,00","100,00","86,00","78,00","67,00","46,00","17,00",A - 2 - 4,"247,25450","496,00000","205,00000","1,39000","330,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"49,56539","7,14143","12,83516","401,08142","0,28162","4,81931","1,93614","0,02038","6,17049",,,,,,,,,,,,,,,,
"427987,7720","9616797,6900",BR-402/CE,1200,0 - 100,"8,10","1,82600","9,00","0,00","0,00","0,00","100,00","100,00","86,00","78,00","67,00","46,00","17,00",A - 2 - 4,"247,25450","496,00000","211,00000","1,40000","326,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"49,26950","8,60233","12,68095","398,52411","0,28162","4,83174","1,98769","0,04331","6,24872",,,,,,,,,,,,,,,,
"428079,4380","9616757,8170",BR-402/CE,1205,0 - 100,"8,10","1,82700","9,00","0,00","0,00","0,00","100,00","100,00","86,00","78,00","67,00","46,00","17,00",A - 4,"245,69300","507,00000","209,00000","1,40000","306,00000",SXe16,Planossolos Haplicos Eutroficos,Planossolos Natricos Orticos,Neossolos Litolicos Eutroficos,SXe16 - Planossolos Haplicos Eutroficos + Planossolos Natricos Orticos + Neossolos Litolicos Eutroficos,"2196,5597116100000000000000000000000",PLANOSSOLOS,HAPLICOS,Eutroficos,PLANOSSOLOS,NATRICOS,Orticos,NEOSSOLOS,LITOLICOS,Eutroficos,SXe - Planossolos Haplicos Eutroficos,SXe,"48,94885","7,81025","13,59956","397,29810","0,28162","4,83092","1,98273","0,00501","6,15867",,,,,,,,,,,,,,,,
